chr1	4847207	4847946	
chr1	9535086	9535574	
chr1	10027900	10028587	
chr1	12560221	12560421	
chr1	13579847	13580312	
chr1	15795330	15796342	
chr1	16094046	16095301	
chr1	16646633	16647741	
chr1	20809402	20811002	
chr1	21950594	21951182	
chr1	33726339	33726896	
chr1	33871318	33871694	
chr1	34496153	34496924	
chr1	36301001	36301315	
chr1	36613855	36614243	
chr1	37416682	37416914	
chr1	37946957	37947493	
chr1	38054658	38054992	
chr1	38186817	38187126	
chr1	38187356	38188272	
chr1	43989498	43990927	
chr1	44159185	44159650	
chr1	52176139	52176558	
chr1	52189966	52190908	
chr1	52290012	52290388	
chr1	52687163	52688240	
chr1	53150182	53150411	
chr1	53353633	53354399	
chr1	53409469	53409844	
chr1	55084145	55084565	
chr1	56697901	56698101	
chr1	57433945	57434496	
chr1	58052397	58053042	
chr1	58561774	58562504	
chr1	58852061	58852463	
chr1	59727534	59728015	
chr1	59741075	59742116	
chr1	59822105	59822748	
chr1	63776922	63777293	
chr1	64168176	64168472	
chr1	64736965	64737488	
chr1	64785370	64785747	
chr1	65329398	65329694	
chr1	67108044	67108381	
chr1	70902340	70902857	
chr1	71148357	71150367	
chr1	71603377	71603805	
chr1	72290722	72291490	
chr1	72353196	72354313	
chr1	72757591	72758101	
chr1	72918733	72919106	
chr1	74331224	74331713	
chr1	74438618	74439012	
chr1	74552177	74553026	
chr1	74819696	74820225	
chr1	75176773	75177304	
chr1	79667830	79668134	
chr1	79773365	79773579	
chr1	88240097	88242123	
chr1	88337088	88338300	
chr1	88338516	88339497	
chr1	88383514	88384819	
chr1	88399293	88401400	
chr1	88421926	88422323	
chr1	88422683	88423321	
chr1	88424481	88424943	
chr1	88479063	88479755	
chr1	89652119	89652682	
chr1	89763161	89763728	
chr1	90172208	90176678	
chr1	90598696	90598989	
chr1	92949007	92950390	
chr1	93436730	93437348	
chr1	95239192	95240394	
chr1	95697659	95699019	
chr1	95931517	95932451	
chr1	99555909	99556649	
chr1	99666528	99667052	
chr1	107886677	107887123	
chr1	107888732	107889288	
chr1	107957686	107958241	
chr1	120284533	120286127	
chr1	123224423	123225096	
chr1	129998629	129999979	
chr1	130255699	130256746	
chr1	130415162	130416129	
chr1	130445121	130445750	
chr1	130487308	130489491	
chr1	130504594	130505207	
chr1	132444198	132445056	
chr1	132994374	132994693	
chr1	133049521	133050003	
chr1	133423884	133424709	
chr1	133424958	133425473	
chr1	133462648	133463018	
chr1	133806404	133807167	
chr1	134373408	134373993	
chr1	135252954	135253281	
chr1	136858777	136859532	
chr1	137029605	137030037	
chr1	137326936	137327521	
chr1	137625408	137625923	
chr1	138311555	138312972	
chr1	138362398	138363109	
chr1	139819097	139819754	
chr1	139820707	139821061	
chr1	140513958	140515973	
chr1	141211577	141212149	
chr1	141351006	141351542	
chr1	145624164	145624539	
chr1	146016119	146016484	
chr1	146153924	146155983	
chr1	151807855	151808225	
chr1	152239715	152240541	
chr1	153347944	153348196	
chr1	153418186	153418646	
chr1	153508020	153508482	
chr1	155261085	155262532	
chr1	155304317	155304372	
chr1	155334683	155335090	
chr1	155336167	155337176	
chr1	156903337	156903666	
chr1	157882280	157883501	
chr1	158350591	158351517	
chr1	158590750	158590972	
chr1	158868939	158869221	
chr1	159436598	159437014	
chr1	160545342	160545833	
chr1	161974605	161975238	
chr1	163000397	163001557	
chr1	163806973	163807551	
chr1	164500007	164500825	
chr1	165333660	165334402	
chr1	165924740	165925156	
chr1	166237187	166238001	
chr1	167166985	167167479	
chr1	167370410	167370593	
chr1	167571204	167572999	
chr1	167932608	167933594	
chr1	168309044	168309301	
chr1	169236642	169237213	
chr1	169238509	169239322	
chr1	171461302	171462722	
chr1	172105021	172105761	
chr1	172797784	172798843	
chr1	172973922	172975399	
chr1	173032390	173033625	
chr1	173211173	173211547	
chr1	173224249	173225394	
chr1	173258938	173259396	
chr1	173340913	173341477	
chr1	173432584	173433994	
chr1	173850927	173851807	
chr1	174056576	174057111	
chr1	174078866	174079271	
chr1	174306215	174306811	
chr1	174411945	174412615	
chr1	174442942	174443529	
chr1	175280035	175280412	
chr1	177555766	177556552	
chr1	177622760	177623453	
chr1	177810368	177811358	
chr1	179726668	179727475	
chr1	180117102	180117725	
chr1	180247848	180249564	
chr1	180265112	180266840	
chr1	180299068	180299901	
chr1	181448059	181448635	
chr1	181733703	181734360	
chr1	181776133	181776460	
chr1	182571350	182571594	
chr1	182744661	182744862	
chr1	183074167	183074823	
chr1	183772373	183772795	
chr1	184042007	184042693	
chr1	187186647	187187075	
chr1	191511852	191512271	
chr1	192886681	192887102	
chr1	193149395	193149934	
chr1	193220903	193222379	
chr1	193397914	193400394	
chr1	193645018	193645522	
chr1	193931231	193931552	
chr1	195069008	195069458	
chr1	196957068	196958068	
chr10	4539729	4541252	
chr10	4541537	4542029	
chr10	5954326	5954620	
chr10	6372217	6373035	
chr10	6373301	6373767	
chr10	7387112	7387929	
chr10	7512192	7512996	
chr10	7791293	7791475	
chr10	9621653	9622238	
chr10	9944397	9944804	
chr10	10040960	10041313	
chr10	10868645	10869300	
chr10	12684074	12684558	
chr10	16933661	16933782	
chr10	17241715	17242333	
chr10	17452840	17453228	
chr10	17742582	17743041	
chr10	18905515	18906491	
chr10	19626839	19627779	
chr10	19719555	19720549	
chr10	20067379	20068226	
chr10	20747358	20748440	
chr10	20880614	20880906	
chr10	23879837	23880844	
chr10	24463932	24464132	
chr10	29920064	29920804	
chr10	30338010	30338547	
chr10	30562521	30562905	
chr10	36856951	36857572	
chr10	36858672	36859767	
chr10	36951635	36952513	
chr10	37057843	37058995	
chr10	38890831	38892003	
chr10	39451605	39451864	
chr10	39862019	39862435	
chr10	39977335	39979420	
chr10	40067734	40069192	
chr10	41169447	41170277	
chr10	41529203	41530026	
chr10	42221510	42222139	
chr10	43187332	43187923	
chr10	43620128	43621853	
chr10	44249303	44249643	
chr10	53348965	53350283	
chr10	53725622	53726046	
chr10	57205611	57206181	
chr10	57786026	57786259	
chr10	57909045	57909737	
chr10	57960244	57961106	
chr10	58684313	58684755	
chr10	59079433	59079858	
chr10	59164882	59165562	
chr10	59630843	59632514	
chr10	59740116	59740502	
chr10	60915446	60915745	
chr10	62113762	62114614	
chr10	62409476	62410213	
chr10	62891686	62893155	
chr10	66999786	67000636	
chr10	67011860	67012580	
chr10	68021116	68021409	
chr10	68648637	68649408	
chr10	68815495	68816084	
chr10	70700163	70701009	
chr10	70807476	70807925	
chr10	74427088	74427662	
chr10	74429559	74429890	
chr10	75299393	75300360	
chr10	75355752	75356216	
chr10	75904860	75905850	
chr10	76881028	76881349	
chr10	78969505	78969937	
chr10	79144262	79144903	
chr10	79166932	79167592	
chr10	79316296	79317544	
chr10	79389325	79389901	
chr10	79629882	79631254	
chr10	79711511	79712400	
chr10	79727101	79727759	
chr10	79896445	79897263	
chr10	80040281	80041972	
chr10	80065306	80066150	
chr10	80084538	80085432	
chr10	80260993	80261817	
chr10	80380785	80381330	
chr10	80391346	80393041	
chr10	80630419	80631010	
chr10	80783000	80784067	
chr10	80813172	80813860	
chr10	80987053	80987411	
chr10	81007828	81008352	
chr10	81067505	81069321	
chr10	81640920	81641611	
chr10	83995051	83995844	
chr10	85391291	85391922	
chr10	85420327	85420787	
chr10	85484900	85485411	
chr10	85961405	85961805	
chr10	86147950	86148424	
chr10	86168122	86170351	
chr10	87609456	87609892	
chr10	90632669	90633629	
chr10	90642956	90645648	
chr10	93002329	93003161	
chr10	93011667	93012108	
chr10	94150564	94151418	
chr10	94762888	94763481	
chr10	94786304	94787026	
chr10	94830407	94830819	
chr10	94964385	94964885	
chr10	94977181	94977859	
chr10	98568844	98569753	
chr10	110182341	110182652	
chr10	110909902	110910322	
chr10	114688372	114688866	
chr10	116661031	116662537	
chr10	117147741	117148458	
chr10	117229419	117230260	
chr10	117578419	117578922	
chr10	118677178	118678262	
chr10	119549686	119550575	
chr10	120416374	120417301	
chr10	120913642	120914211	
chr10	122241058	122241305	
chr10	126467757	126468134	
chr10	126958765	126959688	
chr10	127113361	127114202	
chr10	127452015	127452700	
chr10	127472203	127472908	
chr10	127495007	127496058	
chr10	127668471	127670063	
chr10	127740014	127740848	
chr10	127846741	127847250	
chr10	127962911	127963456	
chr10	127973122	127973850	
chr10	127985549	127986619	
chr10	128002847	128003717	
chr10	128063383	128064261	
chr10	128141617	128142483	
chr10	128242358	128242736	
chr11	3023758	3024061	
chr11	3101751	3102426	
chr11	3166257	3166615	
chr11	3190119	3190351	
chr11	3192023	3192371	
chr11	3309098	3309577	
chr11	3996483	3997076	
chr11	4086509	4086837	
chr11	4961827	4962112	
chr11	4998874	4999527	
chr11	6191149	6191691	
chr11	6314657	6316009	
chr11	6343723	6345326	
chr11	6428356	6429125	
chr11	6446254	6446796	
chr11	8910206	8911359	
chr11	11608073	11608648	
chr11	11707429	11709906	
chr11	16848813	16849120	
chr11	16850340	16851610	
chr11	17853683	17854260	
chr11	20012929	20013450	
chr11	20148246	20148687	
chr11	20442709	20443248	
chr11	21271202	21271640	
chr11	21471642	21472419	
chr11	22759757	22760533	
chr11	22967591	22968337	
chr11	23155197	23156095	
chr11	23366928	23367009	
chr11	23670833	23672176	
chr11	23678686	23680130	
chr11	26286357	26287621	
chr11	26492990	26493331	
chr11	29273411	29273754	
chr11	31769970	31770826	
chr11	32105063	32105523	
chr11	33062903	33063964	
chr11	34646715	34647339	
chr11	35582484	35583099	
chr11	35814782	35815162	
chr11	40064320	40065131	
chr11	40546325	40547416	
chr11	43494945	43495581	
chr11	43561352	43561918	
chr11	45353027	45353398	
chr11	45664973	45665440	
chr11	48612618	48614108	
chr11	48621778	48622221	
chr11	48631682	48632342	
chr11	48647010	48648122	
chr11	49016300	49017780	
chr11	49057052	49058138	
chr11	49084828	49085209	
chr11	49526137	49527018	
chr11	49987965	49988798	
chr11	50105780	50106406	
chr11	50139084	50140897	
chr11	50190717	50191505	
chr11	50243517	50244228	
chr11	50244468	50245400	
chr11	51033716	51034126	
chr11	51075981	51076759	
chr11	51420226	51421070	
chr11	51432852	51433327	
chr11	51501944	51502998	
chr11	51656595	51657189	
chr11	51671517	51671889	
chr11	51824326	51825283	
chr11	53403652	53404418	
chr11	53520007	53521483	
chr11	53583148	53583599	
chr11	54673526	54674909	
chr11	54679207	54680129	
chr11	55282429	55283176	
chr11	55283607	55284325	
chr11	57057269	57057840	
chr11	57775597	57776528	
chr11	57917062	57917817	
chr11	58114321	58116629	
chr11	58120100	58120708	
chr11	58143575	58144338	
chr11	58717528	58718474	
chr11	59021518	59022023	
chr11	59652771	59653978	
chr11	59761398	59761918	
chr11	60023697	60024266	
chr11	60230066	60230893	
chr11	60590019	60591360	
chr11	60624273	60625108	
chr11	60643820	60644609	
chr11	60692230	60692654	
chr11	61307670	61308251	
chr11	62364071	62365556	
chr11	62415722	62417773	
chr11	63892725	63893391	
chr11	66796931	66797467	
chr11	68821576	68822301	
chr11	68828911	68830179	
chr11	68850322	68851673	
chr11	68853669	68855680	
chr11	68858412	68860007	
chr11	68875586	68877158	
chr11	68884068	68884587	
chr11	68886482	68887716	
chr11	68923772	68924705	
chr11	68936568	68937277	
chr11	68937560	68939055	
chr11	69136637	69137681	
chr11	69392654	69393269	
chr11	69394284	69395396	
chr11	69419512	69419847	
chr11	69475643	69476646	
chr11	69485671	69486348	
chr11	69571882	69573165	
chr11	69651687	69652191	
chr11	69714357	69715350	
chr11	69747566	69749229	
chr11	69793755	69794442	
chr11	69808532	69809324	
chr11	70042308	70042732	
chr11	70147999	70148231	
chr11	70223457	70224024	
chr11	70245428	70246193	
chr11	70265114	70266066	
chr11	70460316	70461175	
chr11	70468095	70469228	
chr11	70482079	70483071	
chr11	70783386	70784448	
chr11	70832795	70833673	
chr11	71855220	71856341	
chr11	72609215	72609742	
chr11	74439456	74439583	
chr11	74643292	74644651	
chr11	74646301	74646651	
chr11	74651059	74652826	
chr11	74986568	74986837	
chr11	75092734	75093393	
chr11	75161646	75162525	
chr11	75273244	75275220	
chr11	75464764	75465110	
chr11	76057072	76057459	
chr11	77275838	77276170	
chr11	77605470	77605858	
chr11	77616022	77616429	
chr11	78114613	78115256	
chr11	79775711	79777059	
chr11	79805759	79806798	
chr11	79885630	79886271	
chr11	79902306	79904098	
chr11	80196053	80197784	
chr11	80498245	80498521	
chr11	82577143	82577996	
chr11	82721810	82722235	
chr11	82880053	82880666	
chr11	83004594	83005366	
chr11	83036733	83037444	
chr11	83104599	83105606	
chr11	83115757	83116303	
chr11	83285869	83286683	
chr11	83992631	83993138	
chr11	84632847	84633283	
chr11	84729727	84730152	
chr11	84953599	84954023	
chr11	85048514	85048983	
chr11	85123426	85124823	
chr11	86014486	86015231	
chr11	86297680	86298082	
chr11	86358193	86358876	
chr11	86497205	86498305	
chr11	86621034	86621696	
chr11	86921652	86923250	
chr11	86923452	86923826	
chr11	86939977	86940739	
chr11	87217507	87218324	
chr11	87235668	87237070	
chr11	87405119	87405895	
chr11	87550337	87551150	
chr11	87562106	87563437	
chr11	87568687	87569466	
chr11	87570624	87573853	
chr11	87860287	87861425	
chr11	88017031	88018018	
chr11	88860428	88860849	
chr11	88940600	88941018	
chr11	94183265	94183990	
chr11	94514341	94515585	
chr11	95170830	95172009	
chr11	95274768	95275369	
chr11	95719817	95721691	
chr11	96638740	96639407	
chr11	96650117	96651016	
chr11	96777145	96778337	
chr11	96838682	96839827	
chr11	96890949	96891588	
chr11	96911867	96912252	
chr11	97049113	97050885	
chr11	97171351	97171932	
chr11	97606195	97606899	
chr11	97627718	97628162	
chr11	97643465	97644435	
chr11	97658157	97658741	
chr11	97744699	97746310	
chr11	98011740	98012313	
chr11	98318749	98319753	
chr11	98649930	98650704	
chr11	98768726	98769863	
chr11	98884800	98885960	
chr11	98901053	98901483	
chr11	98905196	98905429	
chr11	99028853	99030094	
chr11	100180767	100181168	
chr11	100181575	100182057	
chr11	100333961	100334359	
chr11	100599410	100599924	
chr11	100798197	100798925	
chr11	100800812	100801610	
chr11	100869402	100870832	
chr11	100956282	100957591	
chr11	100981106	100981849	
chr11	101032590	101033847	
chr11	101139822	101140646	
chr11	101176793	101177540	
chr11	101278591	101279228	
chr11	101327485	101327893	
chr11	101328217	101329172	
chr11	101412611	101414574	
chr11	101488142	101490149	
chr11	101949772	101951159	
chr11	102017561	102018165	
chr11	102109917	102110687	
chr11	102145797	102146438	
chr11	102158078	102158380	
chr11	102417310	102418033	
chr11	102785851	102787191	
chr11	102877864	102878474	
chr11	102889371	102890274	
chr11	102975687	102978373	
chr11	102994204	102994859	
chr11	103128664	103129257	
chr11	103214989	103215913	
chr11	103827382	103828481	
chr11	105897301	105898248	
chr11	105926966	105927500	
chr11	105945203	105945992	
chr11	106623317	106624139	
chr11	106873575	106874510	
chr11	106888599	106889026	
chr11	108285928	108286643	
chr11	109159339	109159762	
chr11	113612841	113613370	
chr11	115138201	115138954	
chr11	115273913	115275504	
chr11	115280874	115281459	
chr11	115336734	115337114	
chr11	115397468	115397936	
chr11	115424839	115426003	
chr11	115489288	115489902	
chr11	115573572	115574531	
chr11	115625843	115626850	
chr11	116000184	116000537	
chr11	116266850	116268624	
chr11	116294056	116295589	
chr11	116714245	116715670	
chr11	117515154	117516139	
chr11	117686019	117687897	
chr11	117709954	117710842	
chr11	117830420	117830773	
chr11	118151396	118152213	
chr11	120012399	120013047	
chr11	120211065	120211858	
chr11	120345510	120346158	
chr11	120371616	120372350	
chr11	120434039	120435628	
chr11	120459599	120460190	
chr11	120534049	120535456	
chr11	120574860	120575440	
chr11	120793791	120794404	
chr11	120812115	120812612	
chr11	121065316	121066074	
chr11	121096592	121097514	
chr11	121215573	121216040	
chr11	121313020	121313508	
chr11	121721104	121721352	
chr11	121817853	121818219	
chr12	3309875	3310173	
chr12	4233313	4234140	
chr12	4726704	4727413	
chr12	4849875	4850307	
chr12	8647382	8647957	
chr12	9036066	9037443	
chr12	11271202	11273025	
chr12	15720229	15720875	
chr12	17493092	17494046	
chr12	21292676	21293574	
chr12	25336556	25336988	
chr12	25391391	25393818	
chr12	31744283	31744746	
chr12	32059523	32059901	
chr12	32184550	32185165	
chr12	33459392	33460248	
chr12	35876850	35877132	
chr12	36765999	36766958	
chr12	40578226	40579109	
chr12	45310966	45311558	
chr12	52478342	52478815	
chr12	55796627	55798589	
chr12	56099878	56100620	
chr12	56181065	56181436	
chr12	56936513	56937673	
chr12	58277637	58277923	
chr12	58331065	58331912	
chr12	58345180	58345576	
chr12	60113996	60114994	
chr12	60161911	60162193	
chr12	60320629	60321507	
chr12	66175933	66176716	
chr12	66273364	66274343	
chr12	70269132	70270024	
chr12	70297950	70298305	
chr12	70328238	70329469	
chr12	70472152	70472669	
chr12	70548877	70549858	
chr12	71448254	71448496	
chr12	71553684	71554351	
chr12	72237509	72238459	
chr12	74154779	74155094	
chr12	74655122	74655474	
chr12	76770313	76771027	
chr12	77355963	77356529	
chr12	77634670	77635464	
chr12	78338368	78339197	
chr12	78920222	78920794	
chr12	80076870	80077376	
chr12	80397808	80399453	
chr12	80538599	80538982	
chr12	80747503	80748044	
chr12	81213820	81214621	
chr12	81269354	81270089	
chr12	81744742	81745368	
chr12	82695842	82696398	
chr12	84828481	84829090	
chr12	85291374	85291670	
chr12	85791989	85792677	
chr12	86336827	86337371	
chr12	86451015	86451793	
chr12	87165291	87166226	
chr12	88177461	88177946	
chr12	88225628	88226071	
chr12	88488406	88489039	
chr12	88813027	88813531	
chr12	92622640	92623306	
chr12	92827999	92828428	
chr12	92828652	92829621	
chr12	99972787	99973170	
chr12	101121258	101122731	
chr12	101344338	101344917	
chr12	101397218	101398508	
chr12	101425293	101426366	
chr12	101963105	101963997	
chr12	101967103	101967542	
chr12	102321388	102322146	
chr12	103213903	103214630	
chr12	103981691	103982021	
chr12	103995842	103996891	
chr12	104770133	104770505	
chr12	106233612	106234194	
chr12	107022720	107023032	
chr12	107248111	107248595	
chr12	110030029	110030728	
chr12	111723685	111724737	
chr12	111934371	111935618	
chr12	112082943	112083826	
chr12	112127197	112127566	
chr12	113051901	113052453	
chr12	113826567	113826905	
chr12	113882404	113883511	
chr12	114067185	114067819	
chr12	114394044	114395060	
chr12	117643446	117644087	
chr12	119081916	119082328	
chr12	119540379	119541233	
chr13	3405844	3406236	
chr13	3916903	3917832	
chr13	6546924	6547547	
chr13	8456209	8456580	
chr13	9092657	9093219	
chr13	14046512	14046961	
chr13	18216424	18216619	
chr13	20216299	20218421	
chr13	21032309	21032509	
chr13	21271467	21272122	
chr13	21808672	21809632	
chr13	21813566	21814130	
chr13	21825980	21827913	
chr13	21841028	21842974	
chr13	21846350	21847378	
chr13	21870618	21872702	
chr13	21875165	21876022	
chr13	21878965	21879543	
chr13	21947766	21948158	
chr13	22002968	22003377	
chr13	22027099	22027745	
chr13	22087381	22087757	
chr13	22088179	22088620	
chr13	22127296	22127892	
chr13	22134674	22135172	
chr13	22142327	22143061	
chr13	23377145	23377711	
chr13	23391866	23392272	
chr13	23409209	23409600	
chr13	23518224	23519208	
chr13	23522753	23523684	
chr13	23524435	23525134	
chr13	23528088	23529103	
chr13	23541697	23542060	
chr13	23591835	23593129	
chr13	23610785	23611833	
chr13	23622002	23624267	
chr13	23625172	23625904	
chr13	23626153	23627436	
chr13	23642480	23643932	
chr13	23647513	23648515	
chr13	23665948	23666451	
chr13	23673067	23674436	
chr13	23677054	23677411	
chr13	23677707	23678745	
