chr1	3002636	3002999	
chr1	3601327	3601645	
chr1	3733902	3734142	
chr1	3831472	3831698	
chr1	4048698	4048879	
chr1	4132621	4132957	
chr1	4218237	4218636	
chr1	4287257	4287477	
chr1	4322530	4322997	
chr1	4336133	4336677	
chr1	4372910	4373242	
chr1	4393211	4393525	
chr1	4406763	4407253	
chr1	4468474	4468619	
chr1	4470239	4470359	
chr1	4506611	4507043	
chr1	4539415	4539695	
chr1	4592097	4592393	
chr1	4599096	4599150	
chr1	4631532	4631807	
chr1	4659785	4660120	
chr1	4758392	4758862	
chr1	4759604	4760523	
chr1	4770164	4770720	
chr1	4845888	4846011	
chr1	4867363	4867400	
chr1	4878681	4878881	
chr1	4904457	4904827	
chr1	4907806	4908065	
chr1	4926662	4926881	
chr1	4927990	4928097	
chr1	5060268	5060743	
chr1	5093149	5093645	
chr1	5128549	5129015	
chr1	5173568	5173972	
chr1	5186129	5186522	
chr1	5196942	5197213	
chr1	5315185	5315403	
chr1	5531529	5531862	
chr1	5659089	5659362	
chr1	5857647	5857999	
chr1	5894898	5895315	
chr1	5905373	5905802	
chr1	5907993	5908267	
chr1	6030603	6030971	
chr1	6042710	6042822	
chr1	6073664	6073796	
chr1	6123818	6124057	
chr1	6125092	6125565	
chr1	6131506	6131619	
chr1	6132220	6132528	
chr1	6133988	6134386	
chr1	6142518	6142910	
chr1	6156849	6156862	
chr1	6180578	6181026	
chr1	6197364	6197640	
chr1	6204868	6205175	
chr1	6262277	6262750	
chr1	6320670	6321074	
chr1	6372724	6373894	
chr1	6391540	6392031	
chr1	6395998	6396876	
chr1	6400064	6400575	
chr1	6407886	6408379	
chr1	6447951	6448151	
chr1	6469971	6470320	
chr1	6473337	6473728	
chr1	6479137	6479492	
chr1	6590841	6590968	
chr1	6759006	6759316	
chr1	6819533	6819754	
chr1	6849067	6849501	
chr1	6959441	6959802	
chr1	6969693	6970075	
chr1	6987724	6988074	
chr1	7000222	7000655	
chr1	7006126	7006163	
chr1	7016780	7016817	
chr1	7093853	7094000	
chr1	7131539	7131960	
chr1	7133003	7133212	
chr1	7189712	7189749	
chr1	7194772	7195272	
chr1	7208977	7209576	
chr1	7253229	7253423	
chr1	7297473	7297606	
chr1	7350686	7350962	
chr1	7386939	7388766	
chr1	7533556	7533961	
chr1	7759718	7760027	
chr1	8277707	8277935	
chr1	8668893	8669162	
chr1	8750384	8750657	
chr1	9090948	9091305	
chr1	9132415	9132717	
chr1	9398235	9398338	
chr1	9439179	9439396	
chr1	9459539	9459939	
chr1	9503791	9504039	
chr1	9526671	9526757	
chr1	9531228	9531782	
chr1	9535202	9535634	
chr1	9535937	9536185	
chr1	9539028	9539452	
chr1	9559498	9559809	
chr1	9563274	9563872	
chr1	9581865	9582266	
chr1	9611468	9612044	
chr1	9685603	9685886	
chr1	9686792	9687306	
chr1	9690370	9690470	
chr1	9690776	9691086	
chr1	9693104	9693549	
chr1	9697724	9697953	
chr1	9701884	9702283	
chr1	9704629	9704898	
chr1	9719627	9719995	
chr1	9727941	9728157	
chr1	9762781	9763444	
